x,y,label,class,domain,model
-2.8623705,-1.9767607,3,cat,gray,ResNet-50
-5.709808,25.93083,1,automobile,gray,ResNet-50
-1.8676313,-1.2206244,4,deer,gray,ResNet-50
-10.0604515,-19.975588,5,dog,gray,ResNet-50
-11.956653,-25.733505,5,dog,gray,ResNet-50
-1.7175642,10.5743885,1,automobile,gray,ResNet-50
-2.7645204,-3.7315266,7,horse,gray,ResNet-50
-1.4797808,12.5532055,1,automobile,gray,ResNet-50
-2.7985616,-2.465071,3,cat,gray,ResNet-50
3.0156367,0.5226269,0,airplane,gray,ResNet-50
-1.2262758,1.8189995,1,automobile,gray,ResNet-50
-0.8915246,-0.98783636,2,bird,gray,ResNet-50
-4.9476643,-8.245512,5,dog,gray,ResNet-50
-2.3791413,-3.1870472,7,horse,gray,ResNet-50
4.388478,-1.900363,0,airplane,gray,ResNet-50
-2.728898,-0.6502996,6,frog,gray,ResNet-50
-9.084233,-12.924175,3,cat,gray,ResNet-50
-3.1191168,-3.7854843,5,dog,gray,ResNet-50
-2.967697,-6.3276315,7,horse,gray,ResNet-50
-4.395764,-6.590492,5,dog,gray,ResNet-50
-9.763408,-20.114532,5,dog,gray,ResNet-50
81.826065,-0.51286244,8,ship,gray,ResNet-50
-2.6967924,8.024931,9,truck,gray,ResNet-50
-2.1606367,-2.142008,4,deer,gray,ResNet-50
-4.0749316,0.25909021,6,frog,gray,ResNet-50
-2.778355,-2.4613178,3,cat,gray,ResNet-50
-2.0865426,-0.98637486,6,frog,gray,ResNet-50
-10.447623,2.458562,6,frog,gray,ResNet-50
9.550794,0.14994474,8,ship,gray,ResNet-50
-2.0109038,-1.9529115,2,bird,gray,ResNet-50
-10.844863,2.1453135,6,frog,gray,ResNet-50
-2.204373,-1.7606484,4,deer,gray,ResNet-50
11.454154,0.43981743,8,ship,gray,ResNet-50
-2.5389662,-1.434737,4,deer,gray,ResNet-50
-7.409942,34.479935,1,automobile,gray,ResNet-50
-3.591041,-2.2853098,3,cat,gray,ResNet-50
0.98844683,2.2180362,1,automobile,gray,ResNet-50
-3.0931046,-3.7589958,2,bird,gray,ResNet-50
-4.8906736,-7.15918,3,cat,gray,ResNet-50
-3.1607666,-1.9232069,3,cat,gray,ResNet-50
-1.1343113,-2.9508114,0,airplane,gray,ResNet-50
1.6116748,13.474213,1,automobile,gray,ResNet-50
-4.955971,-1.3734161,6,frog,gray,ResNet-50
0.104664125,-1.0539802,4,deer,gray,ResNet-50
-1.8508364,-1.6093216,2,bird,gray,ResNet-50
15.051386,0.39300582,8,ship,gray,ResNet-50
-1.6842983,-0.822728,2,bird,gray,ResNet-50
-2.5882885,-2.193563,4,deer,gray,ResNet-50
-4.8532243,-5.613617,3,cat,gray,ResNet-50
-1.6616577,4.174856,1,automobile,gray,ResNet-50
-0.7184128,-1.6788557,4,deer,gray,ResNet-50
-2.6578147,-1.8600088,4,deer,gray,ResNet-50
-2.3381774,-1.4782408,4,deer,gray,ResNet-50
-1.9873514,-1.6260612,4,deer,gray,ResNet-50
-0.4336533,3.1047432,1,automobile,gray,ResNet-50
-6.616482,-13.602264,5,dog,gray,ResNet-50
-11.895506,-27.380554,5,dog,gray,ResNet-50
-2.6020038,-5.147044,7,horse,gray,ResNet-50
-5.3106155,0.6538951,6,frog,gray,ResNet-50
-8.792829,-17.434288,5,dog,gray,ResNet-50
-0.98923874,-2.289742,4,deer,gray,ResNet-50
-6.3921485,-12.362084,5,dog,gray,ResNet-50
-1.899333,-1.2445161,6,frog,gray,ResNet-50
-12.676384,-28.768652,5,dog,gray,ResNet-50
-8.386916,1.6628467,6,frog,gray,ResNet-50
-2.6531804,-2.098599,2,bird,gray,ResNet-50
-3.2599742,-3.2049422,4,deer,gray,ResNet-50
-2.193531,-3.8161237,7,horse,gray,ResNet-50
-3.3316169,-5.1718936,7,horse,gray,ResNet-50
-3.9768605,0.40550402,4,deer,gray,ResNet-50
-3.9166245,6.38847,6,frog,gray,ResNet-50
-12.152896,-27.483599,5,dog,gray,ResNet-50
3.0224576,-1.3286662,0,airplane,gray,ResNet-50
-1.4576519,-1.1619009,2,bird,gray,ResNet-50
-4.7004504,-4.939984,3,cat,gray,ResNet-50
-2.57278,6.923674,9,truck,gray,ResNet-50
-1.5295161,-0.79455715,2,bird,gray,ResNet-50
-4.027262,-4.3888483,3,cat,gray,ResNet-50
25.262741,0.50913376,8,ship,gray,ResNet-50
7.876403,-0.49495918,0,airplane,gray,ResNet-50
-1.8061396,-13.65667,7,horse,gray,ResNet-50
0.7642516,-2.0747795,0,airplane,gray,ResNet-50
4.744232,0.7347004,6,frog,gray,ResNet-50
26.108871,0.64058346,8,ship,gray,ResNet-50
-2.550486,9.230107,1,automobile,gray,ResNet-50
-1.755375,-0.769017,2,bird,gray,ResNet-50
9.331059,-0.02992353,8,ship,gray,ResNet-50
-2.2726336,1.4565195,9,truck,gray,ResNet-50
-4.9343524,20.804398,1,automobile,gray,ResNet-50
-3.865118,-4.9617257,5,dog,gray,ResNet-50
-2.6341138,-1.602934,4,deer,gray,ResNet-50
-1.0369716,-0.96037644,2,bird,gray,ResNet-50
-8.950837,-16.229986,3,cat,gray,ResNet-50
-10.047295,-22.117002,5,dog,gray,ResNet-50
-13.101866,-30.110502,5,dog,gray,ResNet-50
-1.5978806,-1.0933917,3,cat,gray,ResNet-50
-13.83435,3.0005395,6,frog,gray,ResNet-50
-12.90237,-27.563,5,dog,gray,ResNet-50
5.0471373,-0.5417039,0,airplane,gray,ResNet-50
-5.144553,-7.6737237,3,cat,gray,ResNet-50
-1.7708136,-2.8013217,2,bird,gray,ResNet-50
-6.7399197,30.59717,1,automobile,gray,ResNet-50
-4.5204253,-4.266162,3,cat,gray,ResNet-50
-6.540171,-11.721457,3,cat,gray,ResNet-50
-2.2129555,-4.0604825,7,horse,gray,ResNet-50
-2.2739916,-5.0394964,7,horse,gray,ResNet-50
-2.0582812,-1.9175979,4,deer,gray,ResNet-50
0.9685786,2.029137,9,truck,gray,ResNet-50
-2.3276048,-1.8919417,4,deer,gray,ResNet-50
-5.9642773,-10.63258,3,cat,gray,ResNet-50
-2.5231194,6.883793,9,truck,gray,ResNet-50
-4.3380146,-6.1867986,5,dog,gray,ResNet-50
-2.6015356,10.70377,1,automobile,gray,ResNet-50
-1.8462404,-7.163512,7,horse,gray,ResNet-50
-4.612749,-0.13443068,6,frog,gray,ResNet-50
-1.1075256,-0.07629474,6,frog,gray,ResNet-50
-1.2693075,-1.3002524,4,deer,gray,ResNet-50
12.708845,0.61482936,8,ship,gray,ResNet-50
-3.3774858,-3.044389,5,dog,gray,ResNet-50
-1.8365859,5.912979,1,automobile,gray,ResNet-50
-3.9687834,-5.2553062,2,bird,gray,ResNet-50
5.4600205,0.71983665,8,ship,gray,ResNet-50
-3.6407557,-2.9111514,4,deer,gray,ResNet-50
-5.8768973,-8.103647,5,dog,gray,ResNet-50
-4.2584877,-4.856279,3,cat,gray,ResNet-50
-4.337611,-5.90628,3,cat,gray,ResNet-50
-3.7707627,-4.6050262,3,cat,gray,ResNet-50
8.505322,0.39710653,0,airplane,gray,ResNet-50
-1.5950886,-1.5295881,4,deer,gray,ResNet-50
14.940054,0.58183366,8,ship,gray,ResNet-50
-1.6393316,-9.528601,7,horse,gray,ResNet-50
-2.4645667,-0.1515625,7,horse,gray,ResNet-50
0.0737767,2.2622132,9,truck,gray,ResNet-50
-1.5849102,-2.0292552,4,deer,gray,ResNet-50
33.981033,0.90711987,8,ship,gray,ResNet-50
-3.0882049,-1.9950119,4,deer,gray,ResNet-50
-4.5893216,-5.566404,5,dog,gray,ResNet-50
-0.5817846,2.1800075,9,truck,gray,ResNet-50
-1.5673535,2.4155161,1,automobile,gray,ResNet-50
3.6163335,-0.50183076,8,ship,gray,ResNet-50
-3.8028867,-4.938564,3,cat,gray,ResNet-50
-1.4865503,8.921933,1,automobile,gray,ResNet-50
-8.197565,-8.917244,3,cat,gray,ResNet-50
30.626417,1.1822973,8,ship,gray,ResNet-50
5.168117,-0.115497634,0,airplane,gray,ResNet-50
-3.291413,-3.3008268,3,cat,gray,ResNet-50
-10.200714,-22.70218,5,dog,gray,ResNet-50
-1.5476167,-1.6876622,4,deer,gray,ResNet-50
-1.3878592,-1.4349903,6,frog,gray,ResNet-50
-1.6813267,1.5764486,9,truck,gray,ResNet-50
-1.5081409,-1.5322064,2,bird,gray,ResNet-50
-2.1554027,-8.25971,7,horse,gray,ResNet-50
-2.5248373,-1.495794,2,bird,gray,ResNet-50
7.1962495,-1.3772188,0,airplane,gray,ResNet-50
-2.5817878,-2.2420366,5,dog,gray,ResNet-50
-2.4888332,-0.8666251,2,bird,gray,ResNet-50
-2.2767038,7.2621384,9,truck,gray,ResNet-50
-2.2993915,-10.315326,7,horse,gray,ResNet-50
-10.148091,-19.165352,5,dog,gray,ResNet-50
10.402758,-2.1770604,0,airplane,gray,ResNet-50
-2.608093,-2.4410434,7,horse,gray,ResNet-50
3.1458251,-0.073895216,0,airplane,gray,ResNet-50
-3.327505,-3.3033094,3,cat,gray,ResNet-50
-11.586896,-24.67116,5,dog,gray,ResNet-50
-3.27048,-3.8150928,5,dog,gray,ResNet-50
-3.0576541,-2.8358538,3,cat,gray,ResNet-50
18.674084,0.8021184,8,ship,gray,ResNet-50
-2.5081959,-3.1905386,7,horse,gray,ResNet-50
-3.740206,-3.0254107,7,horse,gray,ResNet-50
-2.8365402,9.5750475,9,truck,gray,ResNet-50
-4.524445,-2.9857383,6,frog,gray,ResNet-50
-3.88756,-0.33728343,5,dog,gray,ResNet-50
6.654203,-0.13086332,8,ship,gray,ResNet-50
-2.322504,4.9916215,9,truck,gray,ResNet-50
-3.8243597,-4.0948205,0,airplane,gray,ResNet-50
-8.386217,39.461205,1,automobile,gray,ResNet-50
-2.0268042,7.3841615,9,truck,gray,ResNet-50
-2.0394254,-1.0115136,4,deer,gray,ResNet-50
-0.5449112,1.1017246,0,airplane,gray,ResNet-50
6.0171885,-0.94544345,0,airplane,gray,ResNet-50
-2.8110785,8.9557495,1,automobile,gray,ResNet-50
4.384534,-1.461478,7,horse,gray,ResNet-50
-2.0589595,-0.98446435,2,bird,gray,ResNet-50
-2.7983785,-3.204593,2,bird,gray,ResNet-50
22.751375,0.78880936,8,ship,gray,ResNet-50
-13.811566,-31.51878,5,dog,gray,ResNet-50
-1.79003,-0.37841487,9,truck,gray,ResNet-50
12.6512985,1.2378038,8,ship,gray,ResNet-50
-1.0192286,-1.4179277,2,bird,gray,ResNet-50
31.84021,0.9319116,8,ship,gray,ResNet-50
4.6121016,1.6499411,0,airplane,gray,ResNet-50
-4.018487,-0.07345032,6,frog,gray,ResNet-50
-3.188236,0.7023637,6,frog,gray,ResNet-50
36.93852,0.34299272,8,ship,gray,ResNet-50
-2.640184,0.40772945,6,frog,gray,ResNet-50
-2.1234183,3.4868104,9,truck,gray,ResNet-50
-3.7576268,-4.0997076,6,frog,gray,ResNet-50
-0.56410336,5.436259,1,automobile,gray,ResNet-50
-4.9968243,23.034084,1,automobile,gray,ResNet-50
-6.4857826,-12.288989,5,dog,gray,ResNet-50
-5.371889,-8.363412,3,cat,gray,ResNet-50
-5.705296,-8.430795,5,dog,gray,ResNet-50
6.9352174,-0.97723764,0,airplane,gray,ResNet-50
-2.1479046,-6.743017,7,horse,gray,ResNet-50
-13.815059,3.0342424,6,frog,gray,ResNet-50
-2.8667083,11.424752,1,automobile,gray,ResNet-50
-2.0073402,-1.0953069,4,deer,gray,ResNet-50
-4.2864785,-0.4930562,4,deer,gray,ResNet-50
-7.6904435,35.55611,1,automobile,gray,ResNet-50
-7.62762,33.612682,1,automobile,gray,ResNet-50
56.94058,-0.17565967,8,ship,gray,ResNet-50
-2.9782643,0.46238846,1,automobile,gray,ResNet-50
-9.3789425,45.33965,1,automobile,gray,ResNet-50
-1.468145,-1.8090365,2,bird,gray,ResNet-50
-4.4102087,-4.7784977,3,cat,gray,ResNet-50
-2.1471336,-1.5791558,4,deer,gray,ResNet-50
-1.8940421,1.9030292,9,truck,gray,ResNet-50
-0.39443043,2.0688953,9,truck,gray,ResNet-50
-3.8296385,-4.5819488,5,dog,gray,ResNet-50
-2.0134003,-1.5044018,2,bird,gray,ResNet-50
-2.3412554,-4.14829,7,horse,gray,ResNet-50
-2.263527,-1.5458211,3,cat,gray,ResNet-50
-5.3002687,-8.700169,3,cat,gray,ResNet-50
-5.287602,-0.55303496,6,frog,gray,ResNet-50
-1.4324958,2.4579113,9,truck,gray,ResNet-50
-8.266962,1.9729332,6,frog,gray,ResNet-50
-0.6493423,1.3717551,9,truck,gray,ResNet-50
2.4669733,0.007985613,8,ship,gray,ResNet-50
26.155352,0.017963147,8,ship,gray,ResNet-50
-1.4548637,-1.3299365,6,frog,gray,ResNet-50
-1.8287102,-8.173058,7,horse,gray,ResNet-50
-1.4537013,-1.4890298,4,deer,gray,ResNet-50
-2.6078205,-3.0917275,7,horse,gray,ResNet-50
-2.0716367,-1.4344834,2,bird,gray,ResNet-50
-1.9263748,-1.9871395,3,cat,gray,ResNet-50
4.7109427,3.3619256,8,ship,gray,ResNet-50
-2.1164272,-3.0769222,0,airplane,gray,ResNet-50
-1.9581542,2.6464312,9,truck,gray,ResNet-50
0.30868506,2.1793408,0,airplane,gray,ResNet-50
-1.5496064,-2.55441,7,horse,gray,ResNet-50
11.895323,0.6024641,8,ship,gray,ResNet-50
-2.7828665,7.537834,1,automobile,gray,ResNet-50
-2.6673899,-2.4716392,2,bird,gray,ResNet-50
-3.5198133,-3.8276074,3,cat,gray,ResNet-50
1.1785995,-0.9060079,2,bird,gray,ResNet-50
-1.7542261,-1.6008588,4,deer,gray,ResNet-50
-1.2116456,-2.5286028,2,bird,gray,ResNet-50
-1.6279843,-0.61580193,9,truck,gray,ResNet-50
1.036897,-1.7130624,0,airplane,gray,ResNet-50
-2.3474898,-1.8647254,3,cat,gray,ResNet-50
35.823074,0.5702878,8,ship,gray,ResNet-50
-2.2412972,5.2016325,9,truck,gray,ResNet-50
-2.2424998,-0.556297,6,frog,gray,ResNet-50
-10.818306,-21.968554,5,dog,gray,ResNet-50
-2.8723543,-3.7254715,5,dog,gray,ResNet-50
-1.2291778,-1.036994,2,bird,gray,ResNet-50
-1.2905145,-2.7034645,4,deer,gray,ResNet-50
-2.4210958,12.49559,1,automobile,gray,ResNet-50
2.96612,-0.01987907,0,airplane,gray,ResNet-50
-7.827277,1.2351555,6,frog,gray,ResNet-50
-5.1393743,22.323315,1,automobile,gray,ResNet-50
-1.3293705,3.1204648,8,ship,gray,ResNet-50
-1.8781646,-0.6794733,4,deer,gray,ResNet-50
-9.374737,-19.614683,5,dog,gray,ResNet-50
-2.0529308,-1.2676796,5,dog,gray,ResNet-50
-12.313487,-29.27997,5,dog,gray,ResNet-50
5.6656213,-1.9555963,0,airplane,gray,ResNet-50
9.11392,1.5850253,8,ship,gray,ResNet-50
-2.1659122,4.4899445,9,truck,gray,ResNet-50
2.3843932,-1.1860312,0,airplane,gray,ResNet-50
-3.0826201,-3.669685,5,dog,gray,ResNet-50
-1.8774167,-3.0259004,7,horse,gray,ResNet-50
-1.4072238,5.3451104,9,truck,gray,ResNet-50
-4.030461,0.2946297,6,frog,gray,ResNet-50
-7.0065203,-11.324863,3,cat,gray,ResNet-50
-1.9467267,-2.104306,4,deer,gray,ResNet-50
2.9714313,0.88939726,6,frog,gray,ResNet-50
-1.9094765,-1.7557517,4,deer,gray,ResNet-50
-1.3748724,3.4713912,9,truck,gray,ResNet-50
-5.053535,-7.114058,7,horse,gray,ResNet-50
-3.8334637,16.145609,1,automobile,gray,ResNet-50
-1.1868151,-1.8924114,2,bird,gray,ResNet-50
-4.017061,-5.3339257,5,dog,gray,ResNet-50
0.59742254,-1.8265028,2,bird,gray,ResNet-50
1.1167638,7.1087976,8,ship,gray,ResNet-50
9.973715,-1.2065287,0,airplane,gray,ResNet-50
-3.4894037,-3.562952,2,bird,gray,ResNet-50
-2.0369916,-1.15146,2,bird,gray,ResNet-50
-0.5717358,3.5697339,9,truck,gray,ResNet-50
39.66365,0.67329323,8,ship,gray,ResNet-50
-9.943051,48.15636,1,automobile,gray,ResNet-50
-1.7585458,-0.44407094,9,truck,gray,ResNet-50
-2.7897522,-2.5898962,7,horse,gray,ResNet-50
-5.1370716,-9.266458,7,horse,gray,ResNet-50
-3.8058643,-3.624928,3,cat,gray,ResNet-50
-5.999906,26.58717,1,automobile,gray,ResNet-50
-2.036703,-0.7291503,4,deer,gray,ResNet-50
-6.5275984,29.686825,1,automobile,gray,ResNet-50
-1.02657,5.8823533,1,automobile,gray,ResNet-50
-2.8335886,-2.8439653,3,cat,gray,ResNet-50
19.67473,0.7344914,8,ship,gray,ResNet-50
24.317545,0.7182379,8,ship,gray,ResNet-50
-3.082561,12.809257,1,automobile,gray,ResNet-50
-2.2477605,2.008221,9,truck,gray,ResNet-50
-8.209537,-15.287212,3,cat,gray,ResNet-50
9.661423,2.0190196,8,ship,gray,ResNet-50
-0.7884701,3.8577538,9,truck,gray,ResNet-50
-3.0960112,-3.3339794,5,dog,gray,ResNet-50
-2.8034961,6.944592,1,automobile,gray,ResNet-50
-8.1498575,38.226013,1,automobile,gray,ResNet-50
-6.290289,-0.22548924,6,frog,gray,ResNet-50
-1.972683,-0.8529116,2,bird,gray,ResNet-50
-2.4626484,-2.2741578,7,horse,gray,ResNet-50
-2.7095444,-1.8196515,2,bird,gray,ResNet-50
-7.0568,0.4156878,6,frog,gray,ResNet-50
-2.7878022,-1.9821255,2,bird,gray,ResNet-50
-7.5723844,0.5647845,6,frog,gray,ResNet-50
-2.0614536,4.694834,9,truck,gray,ResNet-50
-7.712304,0.99494195,6,frog,gray,ResNet-50
2.1594698,-0.5786995,0,airplane,gray,ResNet-50
-3.2508173,12.901139,1,automobile,gray,ResNet-50
-5.0723557,-7.9705973,3,cat,gray,ResNet-50
-1.2269095,5.607208,9,truck,gray,ResNet-50
-3.675942,-4.853992,3,cat,gray,ResNet-50
-0.817412,-1.3777326,8,ship,gray,ResNet-50
2.4996119,0.39988273,8,ship,gray,ResNet-50
22.855673,0.91294944,8,ship,gray,ResNet-50
-2.4212265,-2.039644,2,bird,gray,ResNet-50
-1.4793345,2.9424546,9,truck,gray,ResNet-50
-6.981399,31.63911,1,automobile,gray,ResNet-50
-1.9902694,-0.69848734,2,bird,gray,ResNet-50
-3.140259,-0.30719343,6,frog,gray,ResNet-50
5.9791813,-0.7343546,0,airplane,gray,ResNet-50
-4.051254,-5.145325,5,dog,gray,ResNet-50
0.8065999,0.2104467,0,airplane,gray,ResNet-50
-2.211177,-6.5767803,7,horse,gray,ResNet-50
-1.8480182,-1.2629348,7,horse,gray,ResNet-50
-3.7071102,-4.988104,7,horse,gray,ResNet-50
-1.9627165,4.639632,9,truck,gray,ResNet-50
-1.3077494,-1.7855008,4,deer,gray,ResNet-50
-10.429502,-21.178852,5,dog,gray,ResNet-50
3.9647124,-1.5592346,0,airplane,gray,ResNet-50
1.503989,-0.8440599,2,bird,gray,ResNet-50
-8.209495,-10.886379,3,cat,gray,ResNet-50
-3.6611996,-3.921091,5,dog,gray,ResNet-50
-0.502454,0.09949258,5,dog,gray,ResNet-50
10.180527,1.3494613,8,ship,gray,ResNet-50
-0.9160104,2.6324987,9,truck,gray,ResNet-50
-0.7762851,6.1784606,1,automobile,gray,ResNet-50
-2.4897819,-1.863615,2,bird,gray,ResNet-50
-1.2476624,-1.4697336,7,horse,gray,ResNet-50
-1.2358707,9.371166,1,automobile,gray,ResNet-50
-3.7723267,-4.035984,3,cat,gray,ResNet-50
-2.7565355,-2.3256938,4,deer,gray,ResNet-50
-3.4850736,-1.5757917,6,frog,gray,ResNet-50
-2.2148516,1.6834147,9,truck,gray,ResNet-50
-10.411683,51.517475,1,automobile,gray,ResNet-50
-1.8260517,0.8845948,0,airplane,gray,ResNet-50
-0.64495397,-1.1244792,7,horse,gray,ResNet-50
-9.499529,46.185345,1,automobile,gray,ResNet-50
-1.4724233,4.34606,9,truck,gray,ResNet-50
-8.927251,-17.809208,5,dog,gray,ResNet-50
4.901729,2.0308466,8,ship,gray,ResNet-50
22.863735,1.7429751,1,automobile,gray,ResNet-50
-2.3120604,4.473822,9,truck,gray,ResNet-50
4.7939363,1.7412612,9,truck,gray,ResNet-50
-3.1725967,-4.3779316,7,horse,gray,ResNet-50
-2.2529244,3.9400823,9,truck,gray,ResNet-50
9.664829,0.7983748,8,ship,gray,ResNet-50
-3.864476,-5.0488386,3,cat,gray,ResNet-50
1.1203393,-0.9901612,0,airplane,gray,ResNet-50
-3.0269551,-2.9211922,2,bird,gray,ResNet-50
-14.326652,3.3522513,6,frog,gray,ResNet-50
3.619711,0.56773335,0,airplane,gray,ResNet-50
-2.3295095,-2.0198858,2,bird,gray,ResNet-50
-2.8982685,-2.1068108,2,bird,gray,ResNet-50
-1.5296916,-1.2836442,4,deer,gray,ResNet-50
10.298651,-2.2463756,0,airplane,gray,ResNet-50
18.153782,1.8842684,8,ship,gray,ResNet-50
-3.6355445,-2.8887956,4,deer,gray,ResNet-50
58.228996,-0.3771012,8,ship,gray,ResNet-50
-6.993268,32.469566,1,automobile,gray,ResNet-50
-3.1909418,-4.227939,2,bird,gray,ResNet-50
-2.5490372,-4.879092,7,horse,gray,ResNet-50
-2.7187223,-1.592114,2,bird,gray,ResNet-50
-2.5203114,-2.2256591,7,horse,gray,ResNet-50
-1.7669355,4.9354873,9,truck,gray,ResNet-50
-3.0824106,-3.4603412,5,dog,gray,ResNet-50
-0.18462196,-1.2680969,2,bird,gray,ResNet-50
-0.59444046,-1.4632081,2,bird,gray,ResNet-50
-1.1952832,1.6573256,9,truck,gray,ResNet-50
-2.4722211,-3.306797,2,bird,gray,ResNet-50
-6.036422,0.6006479,6,frog,gray,ResNet-50
-5.8461275,-9.922386,5,dog,gray,ResNet-50
-3.3833196,-3.9904895,7,horse,gray,ResNet-50
-2.2343655,-1.554152,2,bird,gray,ResNet-50
-11.634294,-25.252672,5,dog,gray,ResNet-50
-11.068417,1.8350672,6,frog,gray,ResNet-50
-2.205811,-1.1422262,5,dog,gray,ResNet-50
-0.8994826,1.545263,1,automobile,gray,ResNet-50
4.4790783,-0.32787967,8,ship,gray,ResNet-50
-3.258546,-3.149192,2,bird,gray,ResNet-50
-4.8078785,-0.22502835,6,frog,gray,ResNet-50
21.917376,0.89120907,8,ship,gray,ResNet-50
-7.554398,0.93400514,6,frog,gray,ResNet-50
-4.5727572,-6.540007,3,cat,gray,ResNet-50
11.28202,-2.2002387,0,airplane,gray,ResNet-50
1.1508908,1.0825671,8,ship,gray,ResNet-50
5.0820765,-1.7839646,0,airplane,gray,ResNet-50
4.6528563,-1.9962517,0,airplane,gray,ResNet-50
-1.2717258,5.6268563,9,truck,gray,ResNet-50
-1.0333084,-0.6618835,9,truck,gray,ResNet-50
-2.2269156,-0.3271994,6,frog,gray,ResNet-50
23.396809,0.3367228,8,ship,gray,ResNet-50
3.808032,-0.38811988,0,airplane,gray,ResNet-50
-4.443545,-1.495459,6,frog,gray,ResNet-50
-3.030348,0.5712244,6,frog,gray,ResNet-50
1.2081935,0.8497302,0,airplane,gray,ResNet-50
-2.5589137,-3.8818715,7,horse,gray,ResNet-50
-1.3404722,5.141829,9,truck,gray,ResNet-50
33.231888,0.5006331,8,ship,gray,ResNet-50
1.9902313,-1.4534881,0,airplane,gray,ResNet-50
-4.4428234,-7.2861714,5,dog,gray,ResNet-50
4.569888,-1.2453835,0,airplane,gray,ResNet-50
-2.46596,5.920237,9,truck,gray,ResNet-50
-14.500812,3.107351,6,frog,gray,ResNet-50
11.720246,-0.80401844,0,airplane,gray,ResNet-50
-1.1819713,-1.4001051,4,deer,gray,ResNet-50
-2.534468,-7.027046,7,horse,gray,ResNet-50
-10.856703,53.83589,1,automobile,gray,ResNet-50
-2.6874778,-2.27851,7,horse,gray,ResNet-50
4.6800666,0.42800376,8,ship,gray,ResNet-50
1.8155506,-0.15927579,8,ship,gray,ResNet-50
-2.8721964,-1.0976502,2,bird,gray,ResNet-50
-1.9971486,-1.6961559,3,cat,gray,ResNet-50
-3.0096169,7.557953,9,truck,gray,ResNet-50
-2.514098,-1.7929958,6,frog,gray,ResNet-50
-7.1739283,-12.754945,5,dog,gray,ResNet-50
-9.697401,-20.610151,5,dog,gray,ResNet-50
-3.5255957,-4.739311,3,cat,gray,ResNet-50
-6.439258,28.746334,1,automobile,gray,ResNet-50
-7.1213007,-13.647902,5,dog,gray,ResNet-50
-1.7400167,0.013416443,3,cat,gray,ResNet-50
6.0506196,-0.089880474,0,airplane,gray,ResNet-50
-1.7384415,-1.1966898,2,bird,gray,ResNet-50
-5.94969,-10.804764,5,dog,gray,ResNet-50
-2.6324782,-1.8930361,2,bird,gray,ResNet-50
-2.3111374,-2.0529613,7,horse,gray,ResNet-50
-1.6588551,-0.6013236,3,cat,gray,ResNet-50
12.182605,0.46853974,8,ship,gray,ResNet-50
-3.5855157,-4.1577616,4,deer,gray,ResNet-50
-1.2023546,-1.1218764,4,deer,gray,ResNet-50
-10.365154,2.2828832,6,frog,gray,ResNet-50
-3.5895956,15.978342,1,automobile,gray,ResNet-50
-1.8986822,4.295711,9,truck,gray,ResNet-50
-3.1190515,-2.392991,4,deer,gray,ResNet-50
-8.406082,38.53047,1,automobile,gray,ResNet-50
-2.4006302,-5.987231,7,horse,gray,ResNet-50
1.8859862,-0.5639039,0,airplane,gray,ResNet-50
-1.8161662,4.5662937,1,automobile,gray,ResNet-50
0.84149885,-1.5569923,4,deer,gray,ResNet-50
-2.4006646,-2.577214,3,cat,gray,ResNet-50
6.627215,-0.867735,0,airplane,gray,ResNet-50
-1.3527268,-0.9599328,2,bird,gray,ResNet-50
-0.79266876,3.0256314,9,truck,gray,ResNet-50
-1.5023218,-1.2622386,4,deer,gray,ResNet-50
-4.8262944,-7.854231,5,dog,gray,ResNet-50
8.0319605,-1.0024612,0,airplane,gray,ResNet-50
-5.524342,-8.094619,3,cat,gray,ResNet-50
-0.51353776,0.166509,4,deer,gray,ResNet-50
-1.8895749,-1.7444807,7,horse,gray,ResNet-50
2.3156347,-1.6085645,2,bird,gray,ResNet-50
-2.792947,-2.770354,3,cat,gray,ResNet-50
8.080491,-2.2665317,0,airplane,gray,ResNet-50
-3.539576,14.555401,1,automobile,gray,ResNet-50
-3.5443656,-2.6590562,3,cat,gray,ResNet-50
-1.6596172,-7.6350827,7,horse,gray,ResNet-50
-2.4141304,6.5447164,9,truck,gray,ResNet-50
-3.1161797,7.8602514,9,truck,gray,ResNet-50
7.6242123,-0.15464896,0,airplane,gray,ResNet-50
-2.000041,-8.395644,7,horse,gray,ResNet-50
-6.8885903,-12.028248,5,dog,gray,ResNet-50
-3.9498222,-0.7888741,6,frog,gray,ResNet-50
-2.0791743,-9.001488,7,horse,gray,ResNet-50
-8.576947,40.54178,1,automobile,gray,ResNet-50
-0.16303259,-0.8162023,2,bird,gray,ResNet-50
-4.3814626,-5.0244875,2,bird,gray,ResNet-50
-2.67104,-5.628731,7,horse,gray,ResNet-50
-3.6047773,-3.3449662,4,deer,gray,ResNet-50
-3.972586,-4.3459754,6,frog,gray,ResNet-50
21.2513,0.9792168,8,ship,gray,ResNet-50
-5.137005,0.36014006,4,deer,gray,ResNet-50
-1.9413685,4.914252,9,truck,gray,ResNet-50
62.762318,-0.19361816,8,ship,gray,ResNet-50
-2.4499302,-2.0226696,4,deer,gray,ResNet-50
-2.6090698,6.308246,9,truck,gray,ResNet-50
-0.83212733,-0.42493084,2,bird,gray,ResNet-50
-5.020704,-6.4596257,3,cat,gray,ResNet-50
-2.5296264,0.189243,4,deer,gray,ResNet-50
5.1808033,-1.0436676,0,airplane,gray,ResNet-50
